TransactionID,fraud_probability,risk_category
4164527,0.75436157,HIGH
3779450,0.7542003,HIGH
4057975,0.7541615,HIGH
3740642,0.75415677,HIGH
3705913,0.7540621,HIGH
4100228,0.75383407,HIGH
4118538,0.7537846,HIGH
3766562,0.7536747,HIGH
3783420,0.75342745,HIGH
3898034,0.75332683,HIGH
3763468,0.75327086,HIGH
3949474,0.7532613,HIGH
3754120,0.7530806,HIGH
3928895,0.75299793,HIGH
3954248,0.7529397,HIGH
3791543,0.7528964,HIGH
3687428,0.75275576,HIGH
3775606,0.7527459,HIGH
3735545,0.75267434,HIGH
3850160,0.75265145,HIGH
3794432,0.7526348,HIGH
4004578,0.75263315,HIGH
3991639,0.75250524,HIGH
3840975,0.7525028,HIGH
4135828,0.75249714,HIGH
3786536,0.75244457,HIGH
4120539,0.7524099,HIGH
3705297,0.7524026,HIGH
3812252,0.75235265,HIGH
3976498,0.75229275,HIGH
3667601,0.7522526,HIGH
4136003,0.75218666,HIGH
3845724,0.7520866,HIGH
3762830,0.75207543,HIGH
3782370,0.7519536,HIGH
3867127,0.7519182,HIGH
3694228,0.7518908,HIGH
3814013,0.75185597,HIGH
3851110,0.7518273,HIGH
4080640,0.7517548,HIGH
3686576,0.751734,HIGH
4162959,0.7516629,HIGH
4135340,0.7516058,HIGH
3677608,0.7516014,HIGH
3708897,0.75154567,HIGH
4042683,0.7514247,HIGH
3819910,0.7512393,HIGH
3825600,0.7509798,HIGH
3754233,0.75096375,HIGH
3677220,0.7508885,HIGH
3924063,0.75079495,HIGH
4120817,0.75075495,HIGH
3764289,0.75065845,HIGH
4144155,0.75057375,HIGH
4096911,0.7505492,HIGH
4028891,0.75031143,HIGH
3836919,0.750251,HIGH
4158790,0.75022155,HIGH
3844606,0.7501623,HIGH
3807456,0.75009674,HIGH
3672208,0.7499746,HIGH
4165448,0.7499668,HIGH
4117440,0.74995226,HIGH
3706725,0.749776,HIGH
3904012,0.749729,HIGH
3916381,0.74959457,HIGH
3846675,0.74955744,HIGH
3738630,0.7495193,HIGH
3722417,0.749455,HIGH
3775902,0.74935997,HIGH
3679393,0.7493479,HIGH
3732813,0.7492843,HIGH
4103550,0.74921894,HIGH
3858406,0.74904656,HIGH
3849916,0.7490228,HIGH
4138909,0.7489823,HIGH
3805708,0.7488769,HIGH
3722578,0.7487939,HIGH
3744789,0.74875516,HIGH
3681342,0.748694,HIGH
4103982,0.7486687,HIGH
3709271,0.7485553,HIGH
3860280,0.74850696,HIGH
3712733,0.74847096,HIGH
3747805,0.74846536,HIGH
4025281,0.7482744,HIGH
3796545,0.7481614,HIGH
3766976,0.7481577,HIGH
3935992,0.748144,HIGH
3912821,0.748128,HIGH
4072702,0.7479605,HIGH
4108340,0.74790823,HIGH
4130940,0.7478117,HIGH
4123367,0.7478012,HIGH
3691840,0.7476675,HIGH
3744110,0.74766076,HIGH
3742790,0.7476365,HIGH
4038916,0.747635,HIGH
3873373,0.74747956,HIGH
3785611,0.74728173,HIGH
3845139,0.7472597,HIGH
4081694,0.747101,HIGH
3771955,0.7469681,HIGH
4046887,0.74696714,HIGH
3918476,0.74693245,HIGH
4113976,0.74686605,HIGH
3666888,0.7468127,HIGH
4121515,0.7468118,HIGH
3878886,0.746763,HIGH
3844573,0.7467445,HIGH
4100379,0.7467016,HIGH
3965102,0.74662656,HIGH
3821466,0.74646735,HIGH
3748202,0.7462905,HIGH
3901531,0.74620825,HIGH
3789331,0.7461717,HIGH
4104927,0.7460691,HIGH
4016423,0.74603176,HIGH
3912104,0.7459665,HIGH
3753767,0.74593776,HIGH
4057979,0.7459335,HIGH
3797649,0.7457695,HIGH
4123338,0.74576765,HIGH
3934635,0.74563336,HIGH
3765162,0.74549574,HIGH
3953190,0.7453845,HIGH
4065208,0.74532706,HIGH
3799945,0.74528825,HIGH
3985463,0.74518687,HIGH
3674109,0.7450066,HIGH
3975383,0.7449607,HIGH
4122264,0.74494445,HIGH
4034036,0.7449365,HIGH
4168500,0.74483716,HIGH
3909399,0.74479735,HIGH
4081021,0.7447057,HIGH
3703906,0.7446863,HIGH
3780788,0.74463755,HIGH
4068618,0.7446237,HIGH
4012579,0.74456173,HIGH
3905520,0.7445394,HIGH
3851536,0.7444781,HIGH
4027713,0.74445695,HIGH
3797418,0.74428195,HIGH
3672280,0.7439406,HIGH
4102788,0.7438372,HIGH
3785613,0.74365157,HIGH
3923258,0.743638,HIGH
3841046,0.7435926,HIGH
3873124,0.7435387,HIGH
3709143,0.74349177,HIGH
3884642,0.7434295,HIGH
3711783,0.74337965,HIGH
3974541,0.74329484,HIGH
3692766,0.7431554,HIGH
4163096,0.7431272,HIGH
4009635,0.74312544,HIGH
3763284,0.74303776,HIGH
4018293,0.74283594,HIGH
4159940,0.74281687,HIGH
3903907,0.7428111,HIGH
4127521,0.74275404,HIGH
3677215,0.7427374,HIGH
4159988,0.74265045,HIGH
3840622,0.74264354,HIGH
4074632,0.7425674,HIGH
4159582,0.7425528,HIGH
3711839,0.74244845,HIGH
3778957,0.7424063,HIGH
4061523,0.7423903,HIGH
3933518,0.7423158,HIGH
3993520,0.7422924,HIGH
4065390,0.74221694,HIGH
3739425,0.7421115,HIGH
4006948,0.74207824,HIGH
3880802,0.7420417,HIGH
3833233,0.74202055,HIGH
4093333,0.7420154,HIGH
4014355,0.742008,HIGH
3822109,0.74186194,HIGH
4081657,0.7418197,HIGH
3951983,0.7417904,HIGH
4097693,0.7417114,HIGH
3778760,0.74166226,HIGH
3739113,0.7415909,HIGH
4030164,0.7415208,HIGH
3850821,0.741478,HIGH
3946160,0.7414604,HIGH
3769636,0.7414213,HIGH
4014638,0.74141043,HIGH
4112917,0.74132466,HIGH
3908078,0.7413023,HIGH
3685731,0.7412431,HIGH
3983575,0.7412139,HIGH
3826088,0.7411459,HIGH
4096016,0.7409637,HIGH
3721255,0.74085444,HIGH
4157734,0.74084496,HIGH
3870008,0.740839,HIGH
3887541,0.7406119,HIGH
3792367,0.740528,HIGH
4092343,0.7405086,HIGH
4002763,0.7404553,HIGH
4044327,0.74043083,HIGH
3742992,0.74039316,HIGH
3984147,0.7403929,HIGH
3797144,0.7403902,HIGH
3964751,0.74031115,HIGH
3709500,0.7401025,HIGH
3912759,0.7400617,HIGH
3787276,0.7399713,HIGH
3931032,0.7399699,HIGH
4169018,0.73979473,HIGH
3714181,0.7397506,HIGH
3679390,0.7397494,HIGH
3923136,0.7397166,HIGH
4092781,0.7396696,HIGH
4109187,0.7396485,HIGH
4009284,0.7396302,HIGH
3691610,0.7395327,HIGH
3852906,0.7394899,HIGH
4105594,0.7393777,HIGH
3991640,0.73932993,HIGH
3941512,0.7391282,HIGH
4047957,0.73909205,HIGH
4068726,0.73906255,HIGH
3718299,0.7390429,HIGH
4075632,0.73903036,HIGH
3856632,0.7390072,HIGH
4001969,0.73899984,HIGH
4089425,0.7388584,HIGH
3985319,0.73871577,HIGH
3713436,0.7386819,HIGH
3855650,0.73862743,HIGH
4056346,0.7385827,HIGH
3734660,0.73857933,HIGH
3947744,0.73844135,HIGH
3876293,0.7384348,HIGH
3780478,0.7383808,HIGH
4165318,0.7383743,HIGH
3955290,0.7381543,HIGH
3948254,0.7379973,HIGH
3691600,0.737781,HIGH
4109196,0.7376516,HIGH
3954047,0.73764914,HIGH
4068851,0.73736113,HIGH
4048749,0.7373597,HIGH
3899013,0.73734576,HIGH
4039198,0.7372809,HIGH
4106131,0.7372543,HIGH
4008077,0.7372381,HIGH
4131853,0.73722005,HIGH
3961830,0.73717517,HIGH
3741018,0.73715156,HIGH
3789840,0.737097,HIGH
4095520,0.7370417,HIGH
3787264,0.73701584,HIGH
3693160,0.73699224,HIGH
3787409,0.7368583,HIGH
3690302,0.736767,HIGH
3771885,0.7367516,HIGH
3902791,0.7366977,HIGH
3850547,0.7366178,HIGH
3856585,0.7365984,HIGH
3893328,0.73654425,HIGH
3949834,0.7365087,HIGH
4129815,0.73646754,HIGH
4068813,0.7364248,HIGH
3995492,0.73640776,HIGH
3825155,0.73635375,HIGH
4021793,0.73619056,HIGH
3817722,0.73607785,HIGH
4081579,0.73607177,HIGH
3700311,0.7360678,HIGH
3667337,0.7360562,HIGH
4095037,0.73604053,HIGH
3708754,0.7360116,HIGH
3740322,0.73598844,HIGH
3676676,0.73593986,HIGH
4013952,0.7357307,HIGH
3883430,0.7356456,HIGH
4042709,0.73557013,HIGH
4105588,0.7355426,HIGH
3749116,0.735284,HIGH
4057906,0.73523915,HIGH
3729612,0.73521006,HIGH
3731914,0.735201,HIGH
4070012,0.7351818,HIGH
4037021,0.73511815,HIGH
3911986,0.73510355,HIGH
3993471,0.7350819,HIGH
4014307,0.73501796,HIGH
3838945,0.7350128,HIGH
3913153,0.734869,HIGH
3980951,0.7348534,HIGH
3982297,0.73483,HIGH
3902398,0.7347518,HIGH
3688670,0.73470247,HIGH
3853779,0.73453224,HIGH
3991409,0.7344854,HIGH
3715049,0.7344555,HIGH
3761959,0.73444813,HIGH
3783661,0.73430103,HIGH
3867376,0.73417646,HIGH
4104151,0.73415524,HIGH
4043040,0.73410213,HIGH
4057789,0.7340839,HIGH
3903847,0.7340499,HIGH
3741000,0.7340132,HIGH
3675064,0.7339285,HIGH
3703256,0.7338524,HIGH
4118236,0.7338042,HIGH
3909318,0.73378116,HIGH
3797195,0.7337758,HIGH
4138941,0.73375195,HIGH
3664259,0.7337261,HIGH
3933406,0.73364836,HIGH
3726349,0.7335215,HIGH
3675477,0.733328,HIGH
3863366,0.73329955,HIGH
4097787,0.73324794,HIGH
3682315,0.7332047,HIGH
3671767,0.7331347,HIGH
3672383,0.73308283,HIGH
3831105,0.7330628,HIGH
3822579,0.733051,HIGH
3819604,0.73304796,HIGH
3935921,0.73302954,HIGH
3723551,0.73298687,HIGH
4053872,0.73297125,HIGH
4031047,0.73275316,HIGH
3782182,0.7327282,HIGH
3913569,0.7325044,HIGH
3843922,0.73247844,HIGH
3692547,0.73246545,HIGH
3958404,0.732319,HIGH
3875174,0.73220736,HIGH
4156782,0.73213476,HIGH
4116201,0.73211426,HIGH
3954419,0.7320666,HIGH
3925717,0.732033,HIGH
3888676,0.73195875,HIGH
3728691,0.7317665,HIGH
3919418,0.7317357,HIGH
4075368,0.73157334,HIGH
4056080,0.731549,HIGH
3771934,0.73150164,HIGH
3792378,0.7314516,HIGH
3775869,0.73143846,HIGH
3891696,0.7314091,HIGH
4160960,0.73140365,HIGH
3723200,0.73136765,HIGH
3849717,0.7312962,HIGH
3808926,0.73129493,HIGH
3680484,0.7312251,HIGH
4123701,0.731206,HIGH
4156291,0.7311983,HIGH
3994373,0.7309836,HIGH
3708035,0.7309768,HIGH
3854441,0.73074275,HIGH
3702282,0.7307145,HIGH
4063706,0.73061097,HIGH
4102266,0.7306068,HIGH
4103012,0.7305391,HIGH
4106789,0.73046327,HIGH
3754802,0.7304132,HIGH
4105661,0.7303839,HIGH
3783250,0.7303524,HIGH
3685152,0.7302249,HIGH
3919619,0.7302213,HIGH
3709132,0.7301435,HIGH
3838448,0.730086,HIGH
4118628,0.73000616,HIGH
4084903,0.7298538,HIGH
4080691,0.7297597,HIGH
3735184,0.72973937,HIGH
4036294,0.72969186,HIGH
4114913,0.7296901,HIGH
3996622,0.7296633,HIGH
3798742,0.7296269,HIGH
3676946,0.7296007,HIGH
3692384,0.7295688,HIGH
3890776,0.72954845,HIGH
4058025,0.7294945,HIGH
3855311,0.7294851,HIGH
3734972,0.72934836,HIGH
4023799,0.729229,HIGH
4046457,0.7291874,HIGH
4007152,0.72917557,HIGH
3802032,0.7291016,HIGH
3700324,0.7290753,HIGH
4098443,0.7290453,HIGH
3693504,0.72902095,HIGH
4091023,0.7289769,HIGH
3860358,0.7289268,HIGH
3930620,0.72892404,HIGH
4123344,0.7287787,HIGH
3826038,0.7287627,HIGH
3962570,0.728717,HIGH
4044052,0.72867477,HIGH
4163848,0.72864234,HIGH
4088268,0.7285663,HIGH
3945270,0.7284842,HIGH
4093795,0.72848237,HIGH
3934747,0.7284412,HIGH
3761203,0.72843486,HIGH
3844196,0.7284336,HIGH
3955187,0.7284194,HIGH
3960954,0.7283648,HIGH
4124926,0.72834027,HIGH
4030005,0.72826964,HIGH
3912636,0.72824883,HIGH
3990778,0.72818184,HIGH
3895266,0.7281715,HIGH
3996269,0.7280995,HIGH
3927242,0.72802895,HIGH
3680212,0.72794235,HIGH
3720358,0.7279278,HIGH
3959036,0.72778684,HIGH
3680820,0.72772247,HIGH
3961789,0.72758013,HIGH
3678895,0.72753334,HIGH
4050621,0.7275123,HIGH
3958813,0.7274645,HIGH
3895306,0.72745204,HIGH
3729616,0.7273905,HIGH
4122228,0.7272892,HIGH
4042135,0.7272505,HIGH
3863053,0.72722065,HIGH
3906819,0.72720766,HIGH
3694982,0.7271845,HIGH
3705151,0.7270911,HIGH
3808036,0.7269785,HIGH
3785015,0.7269349,HIGH
3878537,0.72692275,HIGH
3783258,0.7269143,HIGH
4034825,0.7268679,HIGH
4045379,0.72677976,HIGH
4031777,0.72661763,HIGH
3935945,0.7266106,HIGH
3817234,0.7266007,HIGH
3788995,0.72645754,HIGH
4097864,0.7264271,HIGH
4036125,0.7263928,HIGH
4090312,0.72636443,HIGH
4156794,0.72630167,HIGH
3705975,0.72629005,HIGH
3728825,0.72628736,HIGH
3806232,0.7262814,HIGH
3957067,0.7261443,HIGH
3963126,0.72609705,HIGH
4045171,0.7260506,HIGH
4008155,0.726032,HIGH
3678207,0.7259342,HIGH
3730812,0.72585404,HIGH
3998141,0.72584367,HIGH
3801539,0.7257438,HIGH
3739535,0.7255907,HIGH
3978407,0.72557604,HIGH
4158418,0.72555685,HIGH
3957248,0.72554153,HIGH
4085149,0.72552836,HIGH
3909022,0.7254633,HIGH
4110262,0.725334,HIGH
3685008,0.7252945,HIGH
3695831,0.7251867,HIGH
4165241,0.72508657,HIGH
3912746,0.7249854,HIGH
3795183,0.72491527,HIGH
3857717,0.72487855,HIGH
3683218,0.72478276,HIGH
4064239,0.72472537,HIGH
3907999,0.72450745,HIGH
3955013,0.72448605,HIGH
3673673,0.7244254,HIGH
3918361,0.7244251,HIGH
3966255,0.7243692,HIGH
4036972,0.72436917,HIGH
3789457,0.7241165,HIGH
3772139,0.7240779,HIGH
3672373,0.7240461,HIGH
3923552,0.72402495,HIGH
3756530,0.7240206,HIGH
3703384,0.7240146,HIGH
3901129,0.72392964,HIGH
3981581,0.7238943,HIGH
4045156,0.72389305,HIGH
3849160,0.7236655,HIGH
3886160,0.72359186,HIGH
4042137,0.7235039,HIGH
3847183,0.7234992,HIGH
4090601,0.72331434,HIGH
3720022,0.7232534,HIGH
3713008,0.72325104,HIGH
4012573,0.7232264,HIGH
3957881,0.72320986,HIGH
4159885,0.7232041,HIGH
3680424,0.7230909,HIGH
3858399,0.72307247,HIGH
4052822,0.7230386,HIGH
3918788,0.7230167,HIGH
3739304,0.7228434,HIGH
3960977,0.7228243,HIGH
3742977,0.7226432,HIGH
3915205,0.72263163,HIGH
3773908,0.72262543,HIGH
3731742,0.7225797,HIGH
4040430,0.72255677,HIGH
3685347,0.7225156,HIGH
4100525,0.72244537,HIGH
4092927,0.7224024,HIGH
4031308,0.72239643,HIGH
4109591,0.7223219,HIGH
3875624,0.72220415,HIGH
3864946,0.72220093,HIGH
4026051,0.72219586,HIGH
4127872,0.7221682,HIGH
4118935,0.72214967,HIGH
3782157,0.72209364,HIGH
3961287,0.7218875,HIGH
3743747,0.7218873,HIGH
4033942,0.72178453,HIGH
3903877,0.72175765,HIGH
3739044,0.7216706,HIGH
3751865,0.72163093,HIGH
3995659,0.72161406,HIGH
4140458,0.72161263,HIGH
3703822,0.721606,HIGH
3791768,0.72158295,HIGH
3950371,0.7215163,HIGH
4135023,0.7215156,HIGH
3822197,0.721508,HIGH
3795918,0.7213209,HIGH
3769100,0.72130436,HIGH
4034503,0.72130287,HIGH
4022618,0.72122544,HIGH
3991111,0.72119534,HIGH
3769639,0.7210592,HIGH
3833518,0.7210195,HIGH
3937207,0.7209581,HIGH
3901472,0.72095627,HIGH
3696229,0.72093534,HIGH
4049280,0.72093165,HIGH
3672730,0.7206065,HIGH
3800601,0.72051704,HIGH
4103543,0.72041774,HIGH
4071354,0.72034067,HIGH
4164982,0.7202898,HIGH
3898742,0.72013706,HIGH
3738506,0.72011304,HIGH
3932250,0.72006005,HIGH
4021635,0.7200407,HIGH
3817242,0.7199905,HIGH
3942581,0.71998,HIGH
3844034,0.7199293,HIGH
3866255,0.71984345,HIGH
4162609,0.71972466,HIGH
4059560,0.7197124,HIGH
3782416,0.71965927,HIGH
3727885,0.71956253,HIGH
3747891,0.7195501,HIGH
3910981,0.7194209,HIGH
3703809,0.71940345,HIGH
3936729,0.7193908,HIGH
3962118,0.7193444,HIGH
3776856,0.7193412,HIGH
4144741,0.71912086,HIGH
3747828,0.7191028,HIGH
4045150,0.7188921,HIGH
4033952,0.7188453,HIGH
3850812,0.7188426,HIGH
3705104,0.71880794,HIGH
4073951,0.71879923,HIGH
3759256,0.71878356,HIGH
3786292,0.7186995,HIGH
4148670,0.7186222,HIGH
3803958,0.7186194,HIGH
3776656,0.7185841,HIGH
3735756,0.71855587,HIGH
3950493,0.71848255,HIGH
3710483,0.7184797,HIGH
4084524,0.7183586,HIGH
3953218,0.71834755,HIGH
3926636,0.71830136,HIGH
4018282,0.7182587,HIGH
3823187,0.71824145,HIGH
4142246,0.7181042,HIGH
3682379,0.718073,HIGH
3814144,0.71806747,HIGH
4032258,0.71806073,HIGH
4167924,0.7180231,HIGH
4049035,0.71801054,HIGH
3747869,0.71784306,HIGH
3789839,0.717826,HIGH
4138570,0.7177355,HIGH
3976055,0.7176974,HIGH
3775639,0.71767217,HIGH
4164928,0.71758467,HIGH
4159427,0.7175487,HIGH
3947707,0.7174988,HIGH
3754624,0.71744674,HIGH
3915192,0.7173587,HIGH
4099081,0.7173481,HIGH
4066383,0.7173399,HIGH
3995638,0.71725166,HIGH
3830312,0.71722394,HIGH
3840129,0.71720576,HIGH
4074128,0.716988,HIGH
4029136,0.7169246,HIGH
3697749,0.71684504,HIGH
3819874,0.7168142,HIGH
3674050,0.7167315,HIGH
4036293,0.7166477,HIGH
3932969,0.7166206,HIGH
3995510,0.71646386,HIGH
3947752,0.71640885,HIGH
3893360,0.7163264,HIGH
4087979,0.7163197,HIGH
3779301,0.71631116,HIGH
3878851,0.7161386,HIGH
3846867,0.7161147,HIGH
3946934,0.71608835,HIGH
3978032,0.71607697,HIGH
4028965,0.71602416,HIGH
3800743,0.7159909,HIGH
3772266,0.71586114,HIGH
3817258,0.7158275,HIGH
4165571,0.7157833,HIGH
3920658,0.71576023,HIGH
3763964,0.7157129,HIGH
4029677,0.71566993,HIGH
4044326,0.7156046,HIGH
3803549,0.71543276,HIGH
4026368,0.715395,HIGH
3902972,0.71536475,HIGH
3735612,0.7151934,HIGH
3713538,0.71509767,HIGH
4022123,0.7150784,HIGH
4032997,0.7149988,HIGH
3780238,0.71494085,HIGH
3726898,0.7149065,HIGH
3777317,0.71479243,HIGH
3865876,0.7146279,HIGH
3762205,0.7144676,HIGH
3874816,0.7144459,HIGH
4081960,0.71434236,HIGH
4043167,0.7142535,HIGH
3676707,0.71423423,HIGH
4010484,0.71418476,HIGH
3866853,0.7141626,HIGH
3889410,0.7141165,HIGH
3845786,0.7140403,HIGH
3988517,0.71399504,HIGH
3804589,0.71386945,HIGH
4079852,0.7138556,HIGH
3963452,0.7138072,HIGH
3873382,0.7137725,HIGH
4094376,0.7137711,HIGH
3855584,0.7137705,HIGH
3843497,0.71372694,HIGH
4005257,0.71369404,HIGH
3963511,0.7136509,HIGH
3770696,0.71333724,HIGH
3706066,0.71332455,HIGH
3801555,0.7133167,HIGH
3909123,0.71327966,HIGH
3864641,0.7132786,HIGH
3988395,0.71323085,HIGH
3964724,0.71322095,HIGH
3953029,0.7131973,HIGH
3767245,0.71318454,HIGH
3770845,0.7131253,HIGH
3783127,0.71307665,HIGH
3729620,0.7130759,HIGH
3904180,0.71304435,HIGH
4003363,0.7129987,HIGH
3705210,0.71299565,HIGH
3711840,0.7129799,HIGH
3697114,0.71295893,HIGH
3972248,0.7127612,HIGH
4071322,0.7127557,HIGH
3710928,0.71273136,HIGH
4050282,0.71268165,HIGH
3819500,0.7126056,HIGH
4146364,0.7125923,HIGH
4006806,0.7124428,HIGH
4022373,0.71241957,HIGH
4118819,0.7122452,HIGH
4166168,0.71214825,HIGH
3747812,0.71213895,HIGH
3819838,0.71212304,HIGH
4126421,0.71200925,HIGH
3717348,0.7119297,HIGH
3984020,0.7119234,HIGH
3831975,0.7119041,HIGH
4120213,0.71187234,HIGH
3872685,0.71186006,HIGH
3952836,0.7118466,HIGH
4026618,0.71182,HIGH
3790463,0.7117389,HIGH
3803590,0.7117189,HIGH
3673387,0.7116977,HIGH
3947178,0.711689,HIGH
4011721,0.7116628,HIGH
3820341,0.7116299,HIGH
3866092,0.7116054,HIGH
4057529,0.71158874,HIGH
3790543,0.7115306,HIGH
3724538,0.71150786,HIGH
3961291,0.7114446,HIGH
3739946,0.7114415,HIGH
3997227,0.7113206,HIGH
3882054,0.7112786,HIGH
3742487,0.7112335,HIGH
4146344,0.7112178,HIGH
3822111,0.71120346,HIGH
3931278,0.71115965,HIGH
3674905,0.7111309,HIGH
3726946,0.7110748,HIGH
3701352,0.71102434,HIGH
3770034,0.71102315,HIGH
3816391,0.71088856,HIGH
3876337,0.7108574,HIGH
4078886,0.71079546,HIGH
3739857,0.7107661,HIGH
3811709,0.7107425,HIGH
3960732,0.7106789,HIGH
3680130,0.71058553,HIGH
4160045,0.71057385,HIGH
3720782,0.7105528,HIGH
3898065,0.71055055,HIGH
3706534,0.7105395,HIGH
3814596,0.71024084,HIGH
3709071,0.7102396,HIGH
3873197,0.7101897,HIGH
3937912,0.7100136,HIGH
4082247,0.71000856,HIGH
3947225,0.7100055,HIGH
4079074,0.7098084,HIGH
3776928,0.70973223,HIGH
3694846,0.7097109,HIGH
3915080,0.70970047,HIGH
4011840,0.70963013,HIGH
3956341,0.7095116,HIGH
4008314,0.70949656,HIGH
3718162,0.7094493,HIGH
3843457,0.70942515,HIGH
3980342,0.7093596,HIGH
3680847,0.7093536,HIGH
3961605,0.7093484,HIGH
4095812,0.7093301,HIGH
4046755,0.70932096,HIGH
3783157,0.7092813,HIGH
3936326,0.7091645,HIGH
3687474,0.709089,HIGH
3700413,0.7089938,HIGH
3914150,0.70893914,HIGH
3704396,0.70889413,HIGH
3959556,0.7088918,HIGH
3707948,0.7088636,HIGH
3791150,0.70882654,HIGH
3837361,0.7087763,HIGH
3706922,0.70864415,HIGH
4123134,0.7085378,HIGH
4124543,0.70851034,HIGH
4008108,0.7085033,HIGH
3764824,0.70848036,HIGH
3682909,0.7084195,HIGH
3863027,0.7084083,HIGH
3740014,0.7083702,HIGH
3961215,0.70833933,HIGH
3935971,0.7083347,HIGH
3703502,0.70831573,HIGH
3703497,0.70831573,HIGH
4107712,0.7082324,HIGH
3858594,0.7082106,HIGH
3721365,0.7081684,HIGH
3824270,0.7080158,HIGH
3981537,0.7079796,HIGH
3950821,0.70797193,HIGH
3746555,0.70796597,HIGH
4118787,0.70790195,HIGH
3775466,0.7078855,HIGH
4080585,0.7078723,HIGH
4109445,0.7077551,HIGH
3719589,0.70767283,HIGH
4055491,0.7076709,HIGH
4131859,0.70765746,HIGH
3802695,0.7076401,HIGH
3898998,0.70763206,HIGH
3828427,0.70761687,HIGH
3839493,0.70758295,HIGH
3930237,0.70753884,HIGH
3826169,0.70748353,HIGH
4160539,0.7072672,HIGH
3840614,0.7072601,HIGH
3783125,0.70719296,HIGH
4125563,0.7070384,HIGH
3948992,0.7070129,HIGH
4129030,0.70699924,HIGH
4157513,0.7069987,HIGH
3862619,0.7068496,HIGH
4150751,0.70684373,HIGH
3683316,0.70669293,HIGH
4056789,0.7066881,HIGH
3739021,0.7065439,HIGH
4124483,0.7064519,HIGH
4129919,0.70635045,HIGH
3865889,0.70631605,HIGH
4030733,0.70630753,HIGH
3681076,0.70625365,HIGH
4089180,0.7060665,HIGH
3859816,0.7059876,HIGH
4018546,0.7059677,HIGH
3845725,0.70592827,HIGH
3878442,0.70585656,HIGH
4090270,0.70584655,HIGH
4164289,0.70580405,HIGH
3941619,0.7057443,HIGH
3880598,0.70565593,HIGH
3764738,0.70565504,HIGH
4012401,0.7056094,HIGH
4035069,0.7055895,HIGH
3951113,0.70534337,HIGH
4026601,0.70532405,HIGH
4009770,0.7051951,HIGH
3760006,0.7051204,HIGH
3800404,0.7051136,HIGH
4131021,0.7050683,HIGH
4081602,0.70505834,HIGH
4106302,0.70503175,HIGH
3834404,0.7049842,HIGH
3721473,0.7049335,HIGH
4115882,0.7048113,HIGH
4012580,0.7048099,HIGH
4058666,0.70479476,HIGH
3782084,0.70477325,HIGH
4127613,0.7047019,HIGH
4152468,0.7046462,HIGH
3698699,0.7046138,HIGH
4075412,0.70460707,HIGH
4045058,0.70459014,HIGH
3916304,0.7045881,HIGH
4017347,0.70448744,HIGH
3769511,0.704486,HIGH
4009294,0.7044518,HIGH
3915210,0.70444393,HIGH
3991637,0.704443,HIGH
4158714,0.70431715,HIGH
3864316,0.70430326,HIGH
3681476,0.704288,HIGH
3688966,0.70428216,HIGH
3703427,0.70412177,HIGH
3935151,0.70412046,HIGH
3673172,0.7041087,HIGH
4108603,0.70410335,HIGH
4158809,0.703942,HIGH
3703391,0.70393944,HIGH
3713383,0.7038431,HIGH
3819600,0.70375794,HIGH
4159122,0.7036945,HIGH
3988235,0.7035665,HIGH
3875474,0.70350856,HIGH
3692406,0.7034931,HIGH
3708103,0.70344406,HIGH
3681524,0.70331657,HIGH
3954964,0.7032649,HIGH
3923491,0.7032176,HIGH
4091828,0.7032125,HIGH
3923356,0.70315164,HIGH
3985491,0.703074,HIGH
4109201,0.7030533,HIGH
3716106,0.70297205,HIGH
3834421,0.7029679,HIGH
4056536,0.70293367,HIGH
3961422,0.7029072,HIGH
3762242,0.70286876,HIGH
4118336,0.70286095,HIGH
3850461,0.7028326,HIGH
3920647,0.70279056,HIGH
3803851,0.7027614,HIGH
3932264,0.70275354,HIGH
3801398,0.70271593,HIGH
3884834,0.7026243,HIGH
4068984,0.70260566,HIGH
3719825,0.7025935,HIGH
4002078,0.7025749,HIGH
3997701,0.70248127,HIGH
3817609,0.70242864,HIGH
3768290,0.7023758,HIGH
3694942,0.702333,HIGH
3745909,0.70225906,HIGH
3775900,0.70223016,HIGH
3677835,0.7022147,HIGH
3732991,0.70212203,HIGH
3920410,0.7020362,HIGH
3918527,0.7018269,HIGH
4057017,0.7017149,HIGH
3780200,0.7016611,HIGH
3690590,0.7015678,HIGH
3714592,0.70144635,HIGH
4168258,0.7014035,HIGH
4144767,0.70138043,HIGH
3920638,0.701331,HIGH
4015566,0.7012651,HIGH
3687742,0.70122474,HIGH
3734970,0.7012097,HIGH
3959547,0.7012084,HIGH
3784699,0.7011526,HIGH
3666032,0.701128,HIGH
3785099,0.7011115,HIGH
4125074,0.7011044,HIGH
4144263,0.70102024,HIGH
3721300,0.7009778,HIGH
3887880,0.70086765,HIGH
3794010,0.700809,HIGH
3693454,0.7006842,HIGH
3715143,0.70068055,HIGH
3765915,0.7006419,HIGH
4087297,0.7006357,HIGH
3788117,0.70054364,HIGH
4155222,0.70049876,HIGH
3688329,0.70044667,HIGH
3874655,0.70040745,HIGH
3663661,0.70038444,HIGH
4152432,0.7003797,HIGH
3831056,0.7003447,HIGH
3775930,0.7002814,HIGH
4003318,0.70019966,HIGH
3715490,0.7001452,HIGH
3704067,0.7001403,HIGH
3839421,0.70013344,HIGH
3829229,0.7001268,HIGH
3732344,0.70011234,HIGH
3753689,0.7000782,HIGH
