CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SPENDING_POWER,LIQUIDITY_STRESS,PAYMENT_EFFICIENCY,TRX_SIZE,CASH_DEPENDENCY,FINANCIAL_HEALTH,ENGAGEMENT_SCORE,Cluster
C14361,1000.235038,1.0,79.41,79.41,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6500.0,868.377193,264.329249,0.0,12.0,0.012216923076904281,0.0,3.2852103815690405,39.704999801475,0.0,0.5538353059385326,0.6666668,0
C14362,1046.952264,1.0,504.0,0.0,504.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,759.461397,845.861144,0.0,12.0,0.50399999999496,0.0,0.8978558743100529,41.999999965,0.0,0.3,1.0,0
C14363,1832.539694,1.0,1311.8,1076.16,235.64,0.0,0.75,0.5,0.416667,0.0,0.0,30.0,2500.0,384.218293,652.773095,0.0,12.0,0.5247199999979011,0.0,0.5885939477853542,43.72666665209111,0.0,0.3800952367208796,0.9000000000000001,0
C14364,59.35799,0.454545,608.8,608.8,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,6.0,6000.0,1531.142227,133.914917,1.0,12.0,0.10146666666649755,0.0,11.43369432761298,101.46666649755555,0.0,0.9970321005000049,0.5696967,0
C14365,48.068313,0.7,788.08,448.0,340.08,0.0,0.8,0.2,0.5,0.0,0.0,10.0,12000.0,689.403349,85.608786,0.555556,10.0,0.0656733333332786,0.0,8.052950884264035,78.80799992119199,0.0,0.821020692175001,0.78,0
C14366,570.657071,1.0,950.39,540.36,410.03,340.308868,0.833333,0.416667,0.333333,0.166667,2.0,16.0,4000.0,549.682725,254.640736,0.0,12.0,0.23759749999940602,0.5963456606218703,2.158659818586188,59.399374962875385,0.1111111110493827,0.5238673863602922,0.9333332000000001,0
C14367,5911.506531,1.0,0.0,0.0,0.0,3500.334072,0.0,0.0,0.0,0.333333,15.0,0.0,12000.0,2709.478892,2044.554634,0.0,12.0,0.0,0.5921221694737698,1.325217163155909,0.0,0.9999999993333333,0.15221233692512318,0.6,0
C14368,1121.44991,1.0,219.4,85.0,134.4,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,1200.0,591.736846,747.662321,0.0,12.0,0.18283333333180973,0.0,0.791449333972904,24.377777750691358,0.0,0.3196375225023363,0.8666668,0
C14369,1168.844004,0.454545,1310.31,1310.31,0.0,1502.01432,0.083333,0.083333,0.0,0.083333,5.0,1.0,3500.0,272.821647,1227.013099,0.0,12.0,0.37437428571321607,1.285042584679375,0.22234615687487175,1310.3099868969002,0.8333333319444445,0.2498133715026672,0.46969669999999997,0
C14370,5911.506531,1.0,0.0,0.0,0.0,3252.260115,0.0,0.0,0.0,0.083333,6.0,0.0,12000.0,3031.587665,2760.115734,0.0,12.0,0.0,0.5501575779269825,1.098355270992784,0.0,0.9999999983333333,0.15221233722512317,0.6,0
C14371,1000.931473,1.0,0.0,0.0,0.0,374.200459,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,304.037261,290.949378,0.0,12.0,0.0,0.37385222574199295,1.0449833681704936,0.0,0.9999999900000002,0.04976713475208522,0.6,0
C14372,10.564262,0.545455,240.25,240.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,2700.0,469.841016,110.128101,1.0,12.0,0.08898148148115193,0.0,4.266313608343586,30.031249962460933,0.0,0.9988261931111155,0.6636365,0
C14373,13.07784,0.454545,69.5,69.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1000.0,98.275388,70.33964468764941,0.1,12.0,0.06949999999930499,0.0,1.397155024345526,69.49999930500002,0.0,0.6360766480000393,0.46969669999999997,0
C14374,2891.926512,1.0,561.25,561.25,0.0,1991.754101,0.5,0.5,0.0,0.583333,12.0,6.0,7700.0,597.664886,962.397668,0.0,12.0,0.07288961038951573,0.688729154329601,0.6210165567377391,93.54166651076389,0.6666666662962962,0.2873275386047639,0.8,0
C14375,1832.940008,1.0,1839.69,914.19,925.5,0.0,0.583333,0.416667,0.416667,0.0,0.0,35.0,5000.0,477.773934,602.380043,0.0,12.0,0.36793799999926413,0.0,0.7931436964821037,52.56257141355355,0.0,0.4900235995202199,0.8333332,0
C14376,13.713339,0.636364,504.08,137.9,366.18,0.0,0.583333,0.083333,0.5,0.0,0.0,11.0,4500.0,448.622511,76.110182,0.4,12.0,0.11201777777752885,0.0,5.894382317218164,45.82545450379504,0.0,0.759085777400002,0.7242424000000001,0
C14377,128.25396,0.818182,1105.0,0.0,1105.0,0.0,0.75,0.0,0.666667,0.0,0.0,14.0,2500.0,1224.344711,132.96663,0.636364,12.0,0.44199999999823203,0.0,9.207909615426974,78.92857137219387,0.0,0.8391551248000617,0.8454546000000001,0
C14378,589.682566,0.909091,3999.92,2675.0,0.0,271.370767,0.583333,0.583333,0.0,0.083333,1.0,18.0,10500.0,6083.426724,183.239025,1.0,12.0,0.3809447619043991,0.46019805000542957,33.19940565972781,222.21777765432344,0.05263157891966759,0.9673624530098301,0.8060605000000001,0
C14379,16.379412,0.454545,178.15,0.0,178.15,0.0,0.25,0.0,0.25,0.0,0.0,3.0,5000.0,229.376368,89.613822,0.181818,12.0,0.03562999999992874,0.0,2.559609252849454,59.383333135388895,0.0,0.6717444352800019,0.5363635,0
C14380,492.265287,1.0,424.5,0.0,424.5,0.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,142.123847,292.596739,0.0,12.0,0.1061249999997347,0.0,0.4857328467872729,141.49999952833335,0.0,0.5630801034750923,0.7,0
C14381,3458.708146,1.0,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.5,10.0,0.0,6000.0,6083.426724,752.177841,0.1,10.0,0.0,1.3455004003065556,8.087750518988132,0.0,0.9999999989999999,0.16706459300028825,0.55,0
C14382,3285.196786,1.0,2830.48,1182.2,1648.28,1703.103212,1.0,0.083333,1.0,0.166667,3.0,37.0,8500.0,6083.426724,856.787065,0.166667,12.0,0.3329976470584317,0.5184174108694675,7.100278438411062,76.49945943878393,0.07499999998125,0.5282186781469379,1.0,0
C14383,1733.972492,1.0,147.96,0.0,147.96,0.0,0.333333,0.0,0.333333,0.0,0.0,8.0,1900.0,525.331558,670.323657,0.0,12.0,0.07787368421011646,0.0,0.7836983709380899,18.49499997688125,0.0,0.32621486968565144,0.7333331999999999,0
C14384,577.30163,1.0,3702.79,2675.0,761.89,202.413978,1.0,1.0,1.0,0.166667,2.0,35.0,5000.0,4168.726662,183.73478,0.166667,12.0,0.7405579999985189,0.35062083229609753,22.68882713318138,105.79399996977314,0.05405405403944485,0.6158124859882359,1.0,0
C14385,19.548437,0.727273,266.56,84.0,182.56,0.0,0.666667,0.083333,0.583333,0.0,0.0,9.0,4500.0,395.242487,199.880942,0.857143,12.0,0.059235555555423924,0.0,1.9773895551294034,29.617777744869134,0.0,0.9415539708666696,0.7848487,0
C14386,75.11232,1.0,0.0,0.0,0.0,293.856915,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,375.642608,96.03536,0.0,12.0,0.0,3.9122332389796735,3.91150309595221,0.0,0.9999999900000002,0.29678090357143316,0.6,0
C14387,420.215198,1.0,1681.1,834.8,846.3,0.0,0.916667,0.5,0.833333,0.0,0.0,20.0,2400.0,758.24314,156.101823,0.181818,12.0,0.7004583333304147,0.0,4.857362491861651,84.0549999579725,0.0,0.6202003002502188,0.9666668,0
C14388,1396.800164,1.0,210.62,210.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,1500.0,703.616107,442.117237,0.0,12.0,0.14041333333239725,0.0,1.5914695200723092,70.20666643264445,0.0,0.3206399672018624,0.6666668,0
C14389,31.944612,1.0,408.01,408.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,7500.0,1027.411988,175.422323,0.909091,12.0,0.0544013333332608,0.0,5.856791600812583,34.000833304999304,0.0,0.9623586155200017,1.0,0
C14390,5693.979714,1.0,1338.72,1338.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,9500.0,1753.988494,1290.972218,0.0,12.0,0.14091789473669375,0.0,1.3586570412055246,102.97846145924733,0.0,0.42019011429492614,1.0,0
C14391,1983.111978,1.0,1119.56,1119.56,0.0,4653.693195,0.333333,0.333333,0.0,0.416667,9.0,13.0,7000.0,6083.426724,467.408433,0.0,12.0,0.15993714285691438,2.346661835843409,13.015226714726063,86.11999993375383,0.40909090890495864,0.3922822139857767,0.7333331999999999,0
C14392,490.157047,1.0,0.0,0.0,0.0,1289.130072,0.0,0.0,0.0,0.583333,13.0,0.0,1200.0,342.973205,183.96848,0.0,12.0,0.0,2.6300347610297634,1.8643041730918086,0.0,0.9999999992307692,0.1774607384817904,0.6,0
C14393,306.115129,0.454545,0.0,0.0,0.0,991.835378,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,2653.659381,155.681898,0.2,12.0,0.0,3.2400730444381245,17.045394582930548,0.0,0.9999999900000002,0.3034712207506377,0.4363635,0
C14394,2001.407378,1.0,3999.92,1131.42,1753.08,0.0,1.0,0.083333,1.0,0.0,0.0,57.0,2700.0,647.406275,2760.115734,0.0,12.0,1.481451851846365,0.0,0.23455765532680178,70.17403507540807,0.0,0.37762140244526804,1.0,0
C14395,10.386311,0.818182,171.6,0.0,171.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,168.370514,82.263245,0.454545,12.0,0.04289999999989275,0.0,2.0467283290311817,14.299999988083332,0.0,0.781039026675002,0.9454545999999999,0
C14396,434.02839,0.636364,0.0,0.0,0.0,998.99144,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,159.573297,122.902765,0.083333,12.0,0.0,2.3016730310590585,1.298370276592364,0.0,0.999999995,0.2609951365004019,0.4909092,0
C14397,1084.218952,0.909091,0.0,0.0,0.0,1729.084515,0.0,0.0,0.0,0.083333,4.0,0.0,2000.0,2193.419369,366.406015,0.111111,12.0,0.0,1.5947742951684287,5.986308300479557,0.0,0.9999999975,0.18181155795081316,0.5727272999999999,0
C14398,79.345909,1.0,906.5,0.0,906.5,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,6000.0,922.33766,180.755765,0.916667,12.0,0.15108333333308152,0.0,5.102673543767598,75.54166660371527,0.0,0.9626995045500066,1.0,0
C14399,8.80954,0.272727,37.0,37.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,213.066673,82.249496,0.0,12.0,0.012333333333292222,0.0,2.59049214081622,36.999999630000005,0.0,0.5991190460000029,0.4151513,0
C14400,2004.816462,1.0,3999.92,2675.0,1753.08,0.0,1.0,1.0,1.0,0.0,0.0,57.0,10000.0,6083.426724,410.800069,1.0,12.0,0.3999919999996,0.0,14.808728583373028,70.17403507540807,0.0,0.9398555061400602,1.0,0
C14401,2339.037958,1.0,1823.56,0.0,1753.08,435.165222,1.0,0.0,1.0,0.083333,2.0,20.0,1800.0,890.623152,2760.115734,0.0,12.0,1.0130888888832605,0.18604453190243594,0.32267601717775407,91.17799995441099,0.09090909086776859,0.2727272727396694,1.0,0
C14402,4709.342642,1.0,1614.27,1193.06,421.21,588.059618,0.916667,0.916667,0.75,0.083333,1.0,56.0,7500.0,1276.0373,1207.45351,0.0,12.0,0.21523599999971302,0.12487084986218154,1.0568003566360349,28.826249994852454,0.017543859646044938,0.4063631364264377,0.9666668,0
C14403,531.615661,1.0,3196.22,2098.97,1097.25,0.0,1.0,0.833333,0.916667,0.0,0.0,44.0,4000.0,3556.432004,289.062155,0.166667,12.0,0.7990549999980023,0.0,12.303347021947463,72.64136361985423,0.0,0.6267956254250997,1.0,0
C14404,1017.086549,1.0,0.0,0.0,0.0,1046.611295,0.0,0.0,0.0,0.166667,3.0,0.0,3500.0,2937.01018,309.461738,0.083333,12.0,0.0,1.0290287449172721,9.490705374068224,0.0,0.9999999966666667,0.2461543539431062,0.6,0
C14405,2436.843864,1.0,2647.9,2495.0,152.9,0.0,0.833333,0.75,0.166667,0.0,0.0,17.0,9000.0,6083.426724,883.173758,0.0,12.0,0.2942111111107842,0.0,6.8881425300808345,155.75882343778892,0.0,0.5187718712000903,0.9333332000000001,0
C14406,1430.209699,1.0,1123.59,361.0,762.59,0.0,1.0,0.166667,1.0,0.0,0.0,41.0,5000.0,561.72022,438.620932,0.0,12.0,0.22471799999955056,0.0,1.280650737359688,27.404634139657404,0.0,0.5141874180601715,1.0,0
C14407,237.393795,1.0,1294.97,0.0,1294.97,307.201386,1.0,0.0,0.916667,0.25,3.0,16.0,2500.0,1098.051237,166.187653,0.166667,12.0,0.5179879999979281,1.2940581955272226,6.607297335945449,80.93562494941523,0.15789473675900276,0.5908111235724132,1.0,0
C14408,639.73038,1.0,951.05,785.05,166.0,0.0,0.5,0.5,0.083333,0.0,0.0,8.0,2600.0,693.302893,227.955037,0.0,12.0,0.36578846153705463,0.0,3.0414019452861925,118.88124985139842,0.0,0.5261849561541301,0.8,0
C14409,674.119098,1.0,3146.25,449.1,1753.08,0.0,1.0,0.333333,1.0,0.0,0.0,57.0,4000.0,2602.065596,189.152731,0.0,12.0,0.7865624999980336,0.0,13.756426259911816,55.197368411368885,0.0,0.5494410676501265,1.0,0
C14410,1049.768556,1.0,171.65,55.0,116.65,0.0,0.416667,0.083333,0.333333,0.0,0.0,6.0,1200.0,256.698968,381.650944,0.0,12.0,0.14304166666547466,0.0,0.6726014229202953,28.60833328565278,0.0,0.337557861002187,0.7666668,0
C14411,876.839962,1.0,147.82,0.0,147.82,784.229265,0.25,0.0,0.25,0.083333,1.0,3.0,1000.0,337.812755,355.119488,0.0,12.0,0.1478199999985218,0.8943812998694695,0.9512650429099722,49.273333169088886,0.249999999375,0.26194801159013054,0.7,0
C14412,31.870629,0.818182,192.92,139.7,53.22,0.0,0.166667,0.083333,0.083333,0.0,0.0,2.0,5500.0,834.627595,92.360868,0.090909,12.0,0.03507636363629986,0.0,9.03659323458972,96.4599995177,0.0,0.6346252020545486,0.6121213999999999,0
C14413,4931.203112,1.0,0.0,0.0,0.0,1387.850238,0.0,0.0,0.0,0.25,4.0,0.0,6500.0,1018.476355,1683.087205,0.0,12.0,0.0,0.2814425215258068,0.6051239365187551,0.0,0.9999999975,0.07240601096573474,0.6,0
C14414,5740.590335,1.0,3999.92,2675.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,17.0,12000.0,3318.260207,1338.187189,0.0,12.0,0.3333266666663889,0.0,2.4796681916039502,235.28941162630034,0.0,0.4564852416251196,0.9000000000000001,0
C14415,258.223705,1.0,2391.44,1203.18,1188.26,49.410478,1.0,0.666667,1.0,0.083333,1.0,32.0,5000.0,2536.830662,210.770458,0.333333,12.0,0.4782879999990434,0.19134756817963913,12.035987803753978,74.7324999766461,0.030303030293847566,0.7087488686118767,1.0,0
C14416,5686.466725,0.909091,177.35,177.35,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,8000.0,1775.784106,1724.337874,0.0,11.0,0.022168749999972287,0.0,1.0298353546398424,177.34999822650002,0.0,0.3867574978127665,0.5840909,0
C14417,4988.093733,1.0,3999.92,2675.0,1753.08,225.473003,1.0,0.666667,1.0,0.083333,1.0,57.0,10500.0,1571.883,1133.733957,0.0,12.0,0.3809447619043991,0.0452022385842259,1.386465484500025,70.17403507540807,0.017241379307372177,0.4523106224079241,1.0,0
C14418,84.377933,1.0,270.0,0.0,270.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1200.0,308.698498,175.78115,0.0,12.0,0.22499999999812503,0.0,1.7561524542446016,22.49999998125,0.0,0.5789055167501758,1.0,0
C14419,1234.235139,1.0,594.95,509.95,85.0,4653.693195,0.333333,0.25,0.083333,0.416667,10.0,5.0,5000.0,6083.426724,368.290985,0.333333,12.0,0.11898999999976204,3.7705077808210867,16.517989773316934,118.98999976202,0.6666666662222221,0.4592790917934815,0.7333331999999999,0
C14421,931.866057,1.0,0.0,0.0,0.0,652.119509,0.0,0.0,0.0,0.25,3.0,0.0,3700.0,250.72198,252.620346,0.0,12.0,0.0,0.6997996161512748,0.9924853004123236,0.0,0.9999999966666667,0.22444329367587984,0.6,0
C14422,1281.936062,1.0,43.0,43.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,298.266234,287.394907,0.0,12.0,0.02866666666647556,0.0,1.0378271386333988,42.99999957000001,0.0,0.3436127876017092,0.6333332,0
C14423,1032.812458,1.0,995.07,806.07,189.0,555.033556,0.666667,0.166667,0.5,0.25,4.0,11.0,1400.0,363.992366,340.568669,0.0,12.0,0.7107642857092089,0.5374001365837765,1.0687781910711,90.4609090086719,0.26666666648888887,0.2986830447691999,0.8666668,0
C14424,529.415371,0.5,0.0,0.0,0.0,1409.048702,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,1417.666972,70.33964468764941,0.142857,8.0,0.0,2.661518307093854,20.154593872257294,0.0,0.9999999975,0.2512597265507059,0.35,0
C14425,132.73446,0.272727,2190.0,2190.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2500.0,89.921689,262.52924803974184,0.0,10.0,0.875999999996496,0.0,0.34252065119602365,2189.9999781,0.0,0.5840718648000637,0.3718181,0
C14426,5850.1729,1.0,393.87,0.0,393.87,0.0,0.25,0.0,0.25,0.0,0.0,8.0,6000.0,1536.774213,2668.340809,0.0,12.0,0.0656449999998906,0.0,0.5759287598536447,49.233749938457805,0.0,0.3074913550004875,0.7,0
C14427,8.80954,0.272727,75.0,75.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3400.0,289.742219,130.752133,0.0,12.0,0.022058823529346887,0.0,2.215965524461772,37.4999998125,0.0,0.5992226876470611,0.4151513,0
C14428,34.017341,0.272727,494.6,494.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,456.293143,70.33964468764941,0.0,12.0,0.12364999999969088,0.0,6.486998121206721,494.5999950540001,0.0,0.5974486994250063,0.4151513,0
C14429,81.311082,0.727273,851.38,851.38,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,8500.0,964.675607,71.093469,0.25,12.0,0.10016235294105862,0.0,13.569117113476471,141.89666643017222,0.0,0.6971301971058856,0.6848487,0
C14430,152.758442,0.727273,276.0,81.0,195.0,0.0,0.25,0.083333,0.083333,0.0,0.0,3.0,1200.0,1316.604491,132.449236,0.142857,12.0,0.22999999999808335,0.0,9.940446095895906,91.99999969333334,0.0,0.6189531895003182,0.6181819,0
C14431,5911.506531,1.0,0.0,0.0,0.0,1971.469655,0.0,0.0,0.0,0.333333,7.0,0.0,8000.0,1897.854153,2710.882339,0.0,12.0,0.0,0.33349699347505724,0.7000872467571154,0.0,0.9999999985714286,0.0783185055163485,0.6,0
C14432,2947.426082,0.888889,2257.28,1179.8,1077.48,281.877943,0.444444,0.333333,0.222222,0.222222,2.0,19.0,8500.0,3612.992662,717.268682,0.0,9.0,0.26556235294086405,0.09563528826744082,5.037153792739592,118.80421046378726,0.09523809519274376,0.4674017685481816,0.6694443,0
C14433,1371.488874,1.0,0.0,0.0,0.0,3163.898453,0.0,0.0,0.0,0.333333,11.0,0.0,3500.0,338.654717,413.345954,0.0,12.0,0.0,2.306907852448923,0.8193009117776606,0.0,0.999999999090909,0.18244381107306318,0.6,0
C14434,57.937789,1.0,450.0,450.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.0,4000.0,395.680968,181.630966,0.25,12.0,0.11249999999971876,0.0,2.178488485152995,74.999999875,0.0,0.6956546658250109,0.8,0
C14435,3376.946886,1.0,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.4,6.0,0.0,9500.0,2194.131117,684.16893,0.0,10.0,0.0,1.3780771069510447,3.207001985559224,0.0,0.9999999983333333,0.1933595725211649,0.55,0
C14436,5824.000984,1.0,1501.08,0.0,1501.08,4653.693195,0.25,0.0,0.166667,0.333333,6.0,5.0,8500.0,1647.245926,2330.665551,0.0,12.0,0.17659764705861575,0.7990543284207675,0.706770615494858,300.215999399568,0.5454545449586776,0.2308106606067562,0.7,0
C14437,2286.673155,0.818182,0.0,0.0,0.0,2617.930904,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,602.563865,648.459886,0.0,12.0,0.0,1.1448644937577672,0.929223037538374,0.0,0.999999995,0.0713326860007622,0.5454546,0
C14439,2608.512452,1.0,64.2,64.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,647.437157,957.631664,0.0,12.0,0.021399999999928667,0.0,0.6760816098006959,64.19999935800001,0.0,0.3391487548008695,0.6333332,0
C14440,355.323994,0.636364,284.11,284.11,0.0,855.147084,0.166667,0.166667,0.0,0.166667,2.0,2.0,1500.0,1765.584677,265.343044,0.181818,12.0,0.18940666666540398,2.4066685571927158,6.653970084602859,142.054999289725,0.49999999875,0.4516624015754737,0.5575760000000001,0
C14441,907.680311,1.0,0.0,0.0,0.0,159.333467,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,1368.734996,229.658625,0.0,12.0,0.0,0.17553919046972102,5.959867590169545,0.0,0.9999999900000002,0.07307992525189093,0.6,0
C14442,2493.134397,1.0,253.0,28.0,225.0,2622.759643,0.833333,0.083333,0.75,0.333333,8.0,11.0,2900.0,445.652564,1146.800921,0.0,12.0,0.087241379310044,1.0519928833942762,0.38860499310334434,22.99999997909091,0.4210526313573407,0.2157737557316182,0.9333332000000001,0
C14443,231.90824,0.818182,711.8,497.8,214.0,0.0,0.666667,0.166667,0.416667,0.0,0.0,10.0,8500.0,2007.282363,146.809491,0.111111,12.0,0.0837411764704897,0.0,13.672701602536533,71.17999992882,0.0,0.6362594032941272,0.8121214000000001,0
C14444,88.13353,0.909091,1400.0,0.0,1400.0,0.0,0.833333,0.0,0.75,0.0,0.0,10.0,7500.0,1307.099065,138.949382,0.727273,12.0,0.1866666666664178,0.0,9.407016037724656,139.99999986,0.0,0.8873838588000047,0.9060604999999999,0
C14445,1068.985549,1.0,0.0,0.0,0.0,54.67143,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,359.180202,319.230878,0.0,12.0,0.0,0.05114328257349396,1.1251424180487595,0.0,0.9999999900000002,0.03275361575222698,0.6,0
C14447,722.689568,1.0,3999.92,2675.0,39.0,0.0,1.0,1.0,0.083333,0.0,0.0,38.0,3200.0,5777.820302,221.688527,0.75,12.0,1.2499749999960938,0.0,26.062784483832907,105.26105260387867,0.0,0.8322478530002118,1.0,0
C14448,62.759232,0.545455,311.55,311.55,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,1200.0,525.904979,86.934441,0.0,12.0,0.2596249999978365,0.0,6.04944338388862,62.30999987538,0.0,0.5843101920001308,0.5303032999999999,0
C14449,852.001697,0.727273,372.36,0.0,372.36,1655.625508,0.416667,0.0,0.416667,0.166667,3.0,5.0,4000.0,347.937039,262.219868,0.0,12.0,0.09308999999976728,1.9432185567355365,1.3268904512862125,74.471999851056,0.37499999953124996,0.4235998728657847,0.6848487,0
C14450,473.599403,1.0,524.7,150.32,374.38,1168.556598,1.0,0.25,0.75,0.083333,1.0,15.0,1200.0,1772.643444,144.171824,0.25,12.0,0.43724999999635633,2.4673945756120936,12.295352827588882,34.97999997668,0.0624999999609375,0.5628501492627054,1.0,0
C14451,567.055953,0.727273,0.0,0.0,0.0,3254.66653,0.0,0.0,0.0,0.416667,11.0,0.0,6000.0,4103.204766,162.659753,0.6,12.0,0.0,5.739586213183805,25.2256916051492,0.0,0.999999999090909,0.5116472026227745,0.5181819,0
C14452,597.416499,1.0,175.4,0.0,175.4,1816.49181,0.416667,0.0,0.416667,0.166667,2.0,5.0,1200.0,2524.423875,201.610785,0.181818,12.0,0.14616666666544864,3.0405785796176916,12.521273972891814,35.07999992984,0.2857142853061225,0.4376587896594078,0.7666668,0
C14453,8.80954,0.333333,0.0,0.0,0.0,265.334594,0.0,0.0,0.0,0.111111,1.0,0.0,1200.0,1233.178997,70.33964468764941,0.0,9.0,0.0,30.119006633582444,17.531777453536243,0.0,0.9999999900000002,0.2977976180000183,0.32499989999999995,0
C14455,2224.000236,1.0,2276.41,1787.77,488.64,628.841571,0.833333,0.5,0.666667,0.333333,6.0,39.0,4500.0,3755.786767,685.860574,0.0,12.0,0.5058688888877647,0.28275247494046246,5.476020796823407,58.36948716452064,0.1333333333037037,0.4117333176092184,0.9333332000000001,0
C14456,83.564804,1.0,616.0,0.0,616.0,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,526.820014,135.473963,0.833333,8.0,0.61599999999384,0.0,3.8887178192396483,76.99999990375,0.0,0.9082637588002507,0.8999999999999999,0
C14457,19.589561,0.545455,299.84,299.84,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,3000.0,577.023407,116.058011,0.8,12.0,0.0999466666663335,0.0,4.971853316961305,49.97333325004444,0.0,0.9180410439000066,0.6303033,0
C14458,1193.682005,1.0,445.18,445.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1200.0,673.563611,775.381032,0.0,11.0,0.37098333333024186,0.0,0.8686872430370636,40.47090905411735,0.0,0.3015794987524868,0.9749999999999999,0
C14459,2701.880978,1.0,0.0,0.0,0.0,576.920984,0.0,0.0,0.0,0.166667,4.0,0.0,10000.0,654.1843,686.833751,0.0,12.0,0.0,0.21352568403102495,0.9524638226324952,0.0,0.9999999975,0.21894357141008108,0.6,0
C14460,8.820992,0.7,91.46,91.46,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,1500.0,89.921689,70.33964468764941,0.0,10.0,0.06097333333292684,0.0,1.2783927099223034,45.72999977135,0.0,0.5982358016000118,0.54,0
C14461,566.383268,1.0,1454.16,1043.25,410.91,0.0,1.0,0.75,1.0,0.0,0.0,44.0,3000.0,1828.965302,208.822523,0.0,12.0,0.48471999999838433,0.0,8.758467600319221,33.04909090157975,0.0,0.5433616732001887,1.0,0
C14462,5911.506531,1.0,411.2,0.0,411.2,2943.158701,0.666667,0.0,0.583333,0.166667,5.0,8.0,8000.0,1753.647095,2670.980121,0.0,12.0,0.05139999999993575,0.49786948311078866,0.6565556520641115,51.399999935749996,0.3846153843195266,0.2629338897919191,0.8666668,0
C14463,31.856254,0.545455,241.0,0.0,241.0,0.0,0.666667,0.0,0.666667,0.0,0.0,11.0,1200.0,401.109047,101.527469,0.0,12.0,0.20083333333165973,0.0,3.9507440785359536,21.90909088917355,0.0,0.5920359365000664,0.7303033000000001,0
C14464,63.615822,0.545455,970.57,970.57,0.0,0.0,0.5,0.5,0.0,0.0,0.0,7.0,7200.0,1113.617785,123.734011,0.75,12.0,0.13480138888870166,0.0,9.000094443798472,138.65285694478163,0.0,0.8973493407500037,0.6636365,0
C14465,1172.183909,1.0,1700.0,900.0,800.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,10.0,8000.0,1271.291305,360.944075,0.0,12.0,0.21249999999973437,0.0,3.522128199402577,169.99999982999998,0.0,0.5560431034125549,0.8666668,0
C14466,374.405467,0.636364,1034.4,249.0,785.4,0.0,0.5,0.166667,0.416667,0.0,0.0,11.0,1200.0,1905.378315,174.443043,0.0,12.0,0.8619999999928168,0.0,10.922638599527145,94.03636355087603,0.0,0.5063986332507799,0.6909092,0
